date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
3/28/2021,84587,3451,589727,1963356,540,175361,1295186,84,31016,3455429,3158301,3150533,3113872,1409951,40533,2056812,214680,3056667,705251,4994,507504,2555,1183033,23259,65,1879757,141385,408,1616987107,1364,14526.18915,4328571916,2.29478757,1.90939496,6904540982,5744974348,3008793088,3178125.751,4105823.576,0.0048375,2.08217776,0.111596063,1,0.053595838,95848.88899,5137.10156,278.3945776,13640000,3.86462,0.010588,731047.235,13640000,731047.235,0.779136368,146.7502243,38.0322068,122.1046086,31.64497873,9.62E-07,0.053595838,2877.628238,6.302563866,156515735.4,13735848.89,736184.3366,0.018701586,1.28251E+11,69866411379,2247717601,80763209406,94139424284,21202678780,97045935613,1.04798E+11,1.07856E+11,7205699570,62482650366,1.28251E+11,62.691668,1.10534E+11,1.28414E+11,1.28822E+11,1.00373E+11,1.26559E+11,1.28784E+11,84831585993,1.20793E+11,1.28826E+11,1.28826E+11,1.28826E+11,1.28826E+11,1.28823E+11,1.28797E+11,1.21835E+11,1.26989E+11,1.28538E+11,1.12195E+11,1.2882E+11,1.28767E+11,1.28286E+11,1.0916E+11,1.19598E+11,81934703724,1.26034E+11,98311847401,86675200034,1.27843E+11,1.21219E+11,1.28826E+11,1.79462E+11,1.07191E+11,46033,0.532789352,97401,877859411.2,47049611.09,97127.59652,5205.634962,181.0159962,9.701704069,43.03216002,0.145095416,0.042066707
3/29/2021,85426,3453,591385,1975387,537,175639,1301451,84,31048,3469403,3172274,3164506,3127843,1417066,40584,2069265,215040,3070629,707621,4991,510271,2566,1190167,23412,67,1892809,142231,407,1617073497,1375,14676.74545,4361947203,2.30539147,1.91814303,6963914293,5794149855,3020707932,5071985.398,4098839.391,0.004647342,2.00247272,0.108235551,1,0.054050949,93785.80974,5069.212016,280.1623152,13750000,3.89528,0.010672,743200.5484,13750000,743200.5484,0.7785879,78.06681704,38.17048494,64.95353296,31.7587926,9.39E-07,0.054050949,3012.505856,8.274555043,157251919.7,13843785.81,748269.7604,0.01876096,1.28264E+11,69883560304,2375695794,80700659033,94156814254,21444558737,97062037474,1.04812E+11,1.07862E+11,7538000165,62498350363,1.28264E+11,62.636429,1.10523E+11,1.28425E+11,1.28835E+11,1.00313E+11,1.26565E+11,1.28798E+11,84792809107,1.20789E+11,1.2884E+11,1.2884E+11,1.2884E+11,1.2884E+11,1.28836E+11,1.2881E+11,1.21833E+11,1.26996E+11,1.28549E+11,1.12179E+11,1.28834E+11,1.2878E+11,1.283E+11,1.09169E+11,1.19617E+11,82237600208,1.26051E+11,98278945339,86657087604,1.27855E+11,1.21227E+11,1.2884E+11,1.79475E+11,1.07198E+11,46835,0.542071759,99807,1650378745,89204537.31,67347.43986,3640.193035,183.6984396,9.929074984,43.04744075,0.145081043,0.0420203
3/30/2021,97256,3460,593503,1977512,537,176036,1308731,85,31086,3469348,3172219,3164452,3127795,1425550,40637,2070468,215588,3070581,710386,5002,512213,2582,1196969,23449,68,1895868,142609,406,1617159987,1358,16010.2894,4364882950,2.29293491,1.90784031,6968291923,5797978883,3039027357,4154869.668,4161722.269,0.00441295,2.08221196,0.112604412,1,0.054079226,95946.24479,5188.698676,280.9434978,13580000,3.846735,0.010539,734395.8919,13580000,734395.8919,0.777984768,76.25975387,38.00356847,63.45205502,31.62093234,9.22E-07,0.054079226,2866.020978,11.3044848,158000189.5,13675946.24,739584.5906,0.018836063,1.28276E+11,69851938594,3298017983,80712747872,94170078287,21972060589,97075400534,1.0481E+11,1.07876E+11,7982248648,62496692719,1.28276E+11,62.639209,1.10512E+11,1.28436E+11,1.28849E+11,1.00246E+11,1.2657E+11,1.28811E+11,84737836054,1.20782E+11,1.28853E+11,1.28853E+11,1.28853E+11,1.28853E+11,1.2885E+11,1.28824E+11,1.21828E+11,1.27003E+11,1.28561E+11,1.12172E+11,1.28848E+11,1.28794E+11,1.2831E+11,1.09172E+11,1.19611E+11,82158422980,1.26056E+11,98194512705,86524449010,1.2786E+11,1.21216E+11,1.28853E+11,1.79489E+11,1.07213E+11,46079,0.533321759,97913,1689664456,91375746.31,114640.9806,6199.695524,189,10.22097375,43.11175426,0.145074993,0.041647511
3/31/2021,88060,3443,595310,1989583,537,176355,1315226,85,31105,3483950,3186821,3179053,3142392,1432603,40651,2083017,215912,3085184,712942,4999,511655,2544,1201204,23302,67,1906056,142113,405,1617246256,1372,15225.30831,4322072807,2.27308169,1.89146258,6903293142,5744325302,3036975381,4973289.536,4103902.127,0.004463811,1.94544329,0.104215612,1,0.053569083,93245.09687,4995.054287,279.8963442,13720000,3.886155,0.010647,734967.8119,13720000,734967.8119,0.778270006,77.49122596,37.46526682,64.4815164,31.17536453,9.11E-07,0.053569083,2808.507844,5.862399035,158739774.1,13813245.1,739962.8662,0.018893847,1.28292E+11,69870849784,3348244780,80682225746,94192606539,22107064011,97090614436,1.04805E+11,1.07895E+11,7674381886,62429945510,1.28292E+11,62.608855,1.10487E+11,1.28447E+11,1.28863E+11,1.00293E+11,1.26577E+11,1.28825E+11,84744101113,1.20779E+11,1.28867E+11,1.28867E+11,1.28867E+11,1.28867E+11,1.28864E+11,1.28837E+11,1.21824E+11,1.27009E+11,1.28573E+11,1.12162E+11,1.28861E+11,1.28807E+11,1.28317E+11,1.09109E+11,1.19577E+11,81985713185,1.26047E+11,98231150189,86525698355,1.27872E+11,1.21227E+11,1.28867E+11,1.79503E+11,1.07232E+11,47930,0.55474537,102458,1662989763,89084835.82,130986.3689,7016.819602,179.4346336,9.612148693,43.18926822,0.145074048,0.041110614
4/1/2021,104117,3423,595584,1996598,530,175845,1319819,85,30700,3492795,3195665,3187896,3151243,1438221,40240,2090401,215460,3094020,713709,4946,539431,2794,1252448,25320,71,1940426,152701,456,1617332911,1373,19046.51129,4947949403,2.49801255,2.07883382,7903909376,6577594694,3164079126,4811709.425,4160723.071,0.004355197,2.18939133,0.134269376,1,0.061327262,113892.1368,6984.692909,283.9785034,13730000,3.888345,0.010653,842023.307,13730000,842023.307,0.780072588,12.78621733,41.38317669,10.64062748,34.43887707,1.04264E-06,0.061327262,3175.563488,21.69820234,159479736.9,13843892.14,849007.9999,0.018907563,1.28308E+11,69918237847,13709940421,80681074674,94221958900,26801035212,97118111612,1.04827E+11,1.0792E+11,17331131761,62560611510,1.28308E+11,62.601292,1.1066E+11,1.28458E+11,1.28876E+11,1.00536E+11,1.26588E+11,1.28838E+11,84563352478,1.20787E+11,1.28881E+11,1.28881E+11,1.28881E+11,1.28881E+11,1.28877E+11,1.28851E+11,1.21832E+11,1.27021E+11,1.28585E+11,1.123E+11,1.28875E+11,1.28829E+11,1.28377E+11,1.09751E+11,1.20006E+11,82512666685,1.26251E+11,99444583062,86300093482,1.27888E+11,1.21289E+11,1.28881E+11,1.79516E+11,1.07254E+11,52020,0.602083333,114659,10079669548,618158535,347005.5465,21280.90006,249,15.27048823,43.47093247,0.145338052,0.047746142
4/2/2021,138113,3443,593058,1956874,548,176201,1296909,85,30720,3451604,3154476,3146707,3110063,1410185,40254,2049649,215967,3052834,708035,4965,525763,2708,1219741,24290,70,1889997,148116,451,1617418978,1363,23772.95231,4666845724,2.35896148,1.96316597,7454734451,6203950812,3160176421,5707599.529,4225719.071,0.003444143,2.22583593,0.128733336,1,0.05783595,111598.9619,6454.431987,286.3140083,13630000,3.859875,0.010575,788303.9996,13630000,788303.9996,0.780065752,47.31945963,38.9543108,39.3800211,32.41840869,9.80E-07,0.05783595,2967.122233,13.78031099,160328744.9,13741598.96,794758.4315,0.018790441,1.2832E+11,69928355065,13196218998,80691087765,94236968808,26647616016,97132200364,1.04837E+11,1.07932E+11,16391752659,62501879056,1.2832E+11,62.602441,1.10672E+11,1.28483E+11,1.2889E+11,1.00546E+11,1.26616E+11,1.28853E+11,84276947324,1.20807E+11,1.28894E+11,1.28894E+11,1.28894E+11,1.28894E+11,1.28891E+11,1.28865E+11,1.21851E+11,1.27051E+11,1.28606E+11,1.12311E+11,1.28889E+11,1.28842E+11,1.28383E+11,1.09584E+11,1.19849E+11,82034360128,1.26197E+11,99087296204,85972015644,1.27899E+11,1.21261E+11,1.28894E+11,1.7953E+11,1.07268E+11,50138,0.580300926,106341,2723921121,157540566,167475.6738,9686.114708,187,10.81532266,43.58063777,0.145448725,0.049201059
4/3/2021,95602,3449,594721,1965910,547,176561,1303057,85,30717,3462950,3165820,3158051,3121405,1416599,40260,2059215,216443,3064176,710267,4966,521079,2650,1199526,23749,68,1893903,146058,443,1617505472,1356,16969.00737,4527400834,2.28921107,1.90521836,7232888404,6019642280,3159555047,4885145.669,4391245.048,0.004452442,1.95255539,0.10955574,1,0.056108903,102450.5812,5748.389677,296.0012076,13560000,3.839435,0.010519,760836.7188,13560000,760836.7188,0.779860572,66.40728028,37.82582338,55.26811001,31.48091232,9.80E-07,0.056108903,2943.245453,11.24809777,161123503.4,13662450.58,766585.1084,0.018854135,1.28334E+11,69967486797,3402250202,80689527460,93957585050,26620291521,97163681673,1.04854E+11,1.07952E+11,16120432402,62206040418,1.28334E+11,62.594645,1.10683E+11,1.28494E+11,1.28903E+11,1.0053E+11,1.26622E+11,1.28867E+11,84214721951,1.20798E+11,1.28908E+11,1.28908E+11,1.28908E+11,1.28908E+11,1.28904E+11,1.28879E+11,1.21843E+11,1.27058E+11,1.28618E+11,1.12317E+11,1.28902E+11,1.2885E+11,1.28383E+11,1.09483E+11,1.19746E+11,81655244864,1.2616E+11,98926299365,85954324181,1.2791E+11,1.21265E+11,1.28908E+11,1.79544E+11,1.07285E+11,52470,0.607291667,110207,1941173241,108917100.3,126477.1957,7096.49665,187.5584416,10.52369832,43.65717387,0.145481983,0.049562388
4/4/2021,86362,3444,596240,1972675,533,177034,1307122,83,30782,3471617,3174486,3166716,3130076,1421637,40364,2066464,217013,3072848,711932,4952,526869,2686,1207766,24188,68,1903695,148172,437,1617592516,1370,14824.79197,4629218027,2.34504211,1.95171781,7395030207,6154692117,3153474375,5324430.269,4327295.849,0.004390068,2.00802023,0.115181278,1,0.057360616,89162.12235,5114.394292,294.7021298,13700000,3.878855,0.010627,785840.4438,13700000,785840.4438,0.779387248,81.15493963,38.69772255,67.54315441,32.20711224,9.86E-07,0.057360616,2969.982029,15.72376848,161890088.5,13789162.12,790954.8381,0.01890236,1.28345E+11,69981811241,5574908994,80703770682,93960889775,26897230798,97173923092,1.04864E+11,1.0796E+11,17777513824,62022699845,1.28345E+11,62.599041,1.10659E+11,1.28507E+11,1.28917E+11,1.0048E+11,1.2663E+11,1.2888E+11,84507455180,1.20789E+11,1.28922E+11,1.28922E+11,1.28922E+11,1.28922E+11,1.28918E+11,1.28892E+11,1.21838E+11,1.27067E+11,1.28631E+11,1.12284E+11,1.28916E+11,1.28865E+11,1.28403E+11,1.09531E+11,1.19803E+11,82256369755,1.26197E+11,99015309256,86439969998,1.27921E+11,1.21259E+11,1.28922E+11,1.79557E+11,1.07298E+11,44403,0.513923611,95550,1588587658,91122367.18,120959.852,6938.33166,187,10.72643525,43.72541324,0.145467314,0.049511082
4/5/2021,84322,3442,598531,1980954,540,177616,1313613,81,30836,3481804,3184673,3176903,3140258,1428893,40406,2075139,217691,3083017,714663,4959,536749,2762,1240965,24913,69,1920089,151865,455,1617678808,1372,14945.98615,4805417753,2.43130103,2.0236131,7675076136,6388096085,3156777394,4418463.399,4232085.363,0.004868931,2.33597189,0.139052226,1,0.059526498,99841.77442,5943.231186,288.63876,13720000,3.883965,0.010641,816703.5527,13720000,816703.5527,0.779520285,55.31968575,40.17657459,46.04351302,33.43964468,1.01312E-06,0.059526498,3077.547169,16.29796408,162681043.3,13819841.77,822646.7839,0.01897563,1.28359E+11,70004842509,6513936575,80727372071,93702973262,27076586960,97195434303,1.0488E+11,1.07979E+11,18098380707,61917932018,1.28359E+11,62.610685,1.10621E+11,1.28518E+11,1.28931E+11,1.00508E+11,1.26635E+11,1.28894E+11,84177149295,1.20776E+11,1.28935E+11,1.28935E+11,1.28935E+11,1.28935E+11,1.28932E+11,1.28906E+11,1.21823E+11,1.27073E+11,1.28643E+11,1.12255E+11,1.2893E+11,1.28883E+11,1.28427E+11,1.09626E+11,1.19905E+11,82399242403,1.26256E+11,99244442937,86324007476,1.27929E+11,1.21251E+11,1.28935E+11,1.79571E+11,1.07315E+11,42741,0.4946875,94035,2330733694,138740414.6,181508.7783,10804.58193,200,11.9052996,43.84013803,0.145469284,0.049613145
4/6/2021,92902,3460,600941,1976318,535,178158,1315246,82,30865,3477456,3180326,3172554,3135912,1429165,40447,2070237,218396,3078657,717400,4979,554121,2914,1257840,26298,71,1930549,158465,477,1617764810,1349,16517.69681,5165556170,2.59703512,2.16170581,8248013485,6865436082,3175934513,3163413.138,4344998.502,0.004417316,2.56236883,0.163897832,1.00000001,0.063963405,98428.27368,6295.807426,291.3719239,13490000,3.81863,0.010462,862866.3188,13490000,862866.3188,0.778433089,36.67404599,42.74041989,30.52654061,35.57603554,1.10122E-06,0.063963404,3111.192256,23.39307286,163503690.1,13588428.27,869162.1262,0.019047635,1.28372E+11,69983895771,4479965472,80757993692,93723071007,27308189285,97214999342,1.04891E+11,1.07996E+11,18230141357,59290481895,1.28372E+11,62.627882,1.10596E+11,1.28532E+11,1.28944E+11,1.00378E+11,1.2664E+11,1.28907E+11,84402694203,1.20764E+11,1.28949E+11,1.28949E+11,1.28949E+11,1.28949E+11,1.28945E+11,1.2892E+11,1.21813E+11,1.2708E+11,1.28657E+11,1.12233E+11,1.28944E+11,1.28899E+11,1.28465E+11,1.0982E+11,1.20113E+11,82805697090,1.26359E+11,99541351646,86419981871,1.27933E+11,1.21231E+11,1.28949E+11,1.79584E+11,1.07334E+11,38413,0.444594907,86940,3516081796,224900560.1,220294.3853,14090.77875,241.44,15.44332424,43.96538301,0.145523776,0.05108379
4/7/2021,70510,3439,601991,1985790,523,178479,1321066,82,30834,3486670,3189540,3181768,3145123,1435918,40440,2079143,217871,3087870,719148,4952,539231,2755,1247864,24855,70,1925243,152389,443,1617851082,1372,12373.19825,4798764742,2.4123693,2.00809047,7661074751,6377187439,3175747074,5534305.053,4582548.014,0.004632957,2.32972563,0.138398211,1,0.059405369,78649.20754,4672.185207,312.5411855,13720000,3.883235,0.010639,815041.6647,13720000,815041.6647,0.778711614,34.23353582,39.33264388,28.49648146,32.74105144,1.05578E-06,0.059405369,2926.670953,-2.630254098,164372852.2,13798649.21,819713.8499,0.019043098,1.28395E+11,70010637284,5539979107,80779983535,93754310952,27509499678,97242975671,1.04915E+11,1.0802E+11,18334938517,59282214775,1.28395E+11,62.638271,1.10609E+11,1.28543E+11,1.28958E+11,1.00425E+11,1.26654E+11,1.28921E+11,85020992149,1.20764E+11,1.28963E+11,1.28963E+11,1.28963E+11,1.28963E+11,1.28959E+11,1.28933E+11,1.21816E+11,1.27086E+11,1.28668E+11,1.1224E+11,1.28957E+11,1.2891E+11,1.2845E+11,1.09608E+11,1.19884E+11,83276115151,1.2627E+11,99239886939,87043502652,1.27946E+11,1.21245E+11,1.28963E+11,1.79598E+11,1.0735E+11,33759,0.390729167,78372,3767144188,223788591.1,322336.1741,19148.49941,230,13.6632349,44.13086417,0.145683773,0.043960886
4/8/2021,65566,3459,603726,1995387,526,178846,1327114,81,30940,3496304,3199174,3191400,3154749,1442847,40569,2089111,218360,3097501,721314,4979,548085,2834,1260460,25557,71,1940263,155514,450,1617938270,1363,11743.06897,4973816694,2.49216427,2.07457189,7937607763,6607565212,3185025908,4975427.52,4609894.466,0.004515051,2.23280678,0.137413967,1,0.061543152,72267.02414,4447.540453,312.3438498,13630000,3.85732,0.010568,838833.1622,13630000,838833.1622,0.77805317,73.5131533,40.6162635,61.19513194,33.81051543,1.06176E-06,0.061543152,2930.397289,5.882270465,165192566.1,13702267.02,843280.7027,0.019109136,1.28407E+11,70076254894,4471865128,80818361266,93816901164,26972951198,97303913191,1.04927E+11,1.08025E+11,18033755083,57479008127,1.28407E+11,62.661407,1.10567E+11,1.28554E+11,1.28972E+11,1.0035E+11,1.2666E+11,1.28934E+11,84703994350,1.2076E+11,1.28976E+11,1.28976E+11,1.28976E+11,1.28976E+11,1.28973E+11,1.28947E+11,1.21814E+11,1.27093E+11,1.2868E+11,1.12205E+11,1.28971E+11,1.28925E+11,1.28473E+11,1.09666E+11,1.1998E+11,83228302335,1.26321E+11,99231132253,86828052340,1.27956E+11,1.2124E+11,1.28976E+11,1.79612E+11,1.07365E+11,32366,0.374606481,73317,1754465558,107975340.6,312309.1083,19220.48693,200,12.30863041,44.27393362,0.145682963,0.043494234
4/9/2021,79308,3440,605069,1989553,526,179242,1325936,80,30931,3490523,3193392,3185618,3148972,1440508,40577,2082844,218859,3091730,722497,4947,548891,2818,1259237,25504,71,1934257,155614,450,1618023558,1346,13760.18796,4962053503,2.4831626,2.06715224,7918934341,6592255714,3189051867,3430250.775,4446238.975,0.004097177,2.40476264,0.1476331,1,0.061391963,75884.69002,4658.710108,297.497951,13460000,3.808775,0.010435,826335.8265,13460000,826335.8265,0.778272216,60.9559163,40.27075368,50.74382111,33.52409486,1.05754E-06,0.061391963,2943.780555,9.456730117,166035846.8,13535884.69,830994.5366,0.019147482,1.2842E+11,70093488962,2828122888,80825782933,93832284397,26527589583,97290446029,1.04941E+11,1.0804E+11,12570811112,56339991744,1.2842E+11,62.660622,1.10573E+11,1.28569E+11,1.28985E+11,1.00389E+11,1.26669E+11,1.28948E+11,84379284638,1.20755E+11,1.2899E+11,1.2899E+11,1.2899E+11,1.2899E+11,1.28986E+11,1.2896E+11,1.21811E+11,1.27103E+11,1.28695E+11,1.12197E+11,1.28984E+11,1.28938E+11,1.28487E+11,1.09675E+11,1.19967E+11,83061815341,1.26325E+11,99267513663,86623156102,1.27962E+11,1.21229E+11,1.2899E+11,1.79625E+11,1.0738E+11,31556,0.365231481,71506,2116115438,129912481.4,244678.1572,15021.27246,200,12.27839267,44.38430911,0.14568766,0.042924062
4/10/2021,73538,3436,607226,2000231,519,179580,1332575,80,30955,3503170,3206041,3198266,3161618,1448456,40610,2094009,219379,3104373,725379,4948,558857,2895,1273493,26260,71,1953692,159309,460,1618110585,1372,12969.50364,5145126370,2.56902929,2.13867768,8211311092,6835791166,3196269937,5445038.532,4312505.967,0.004744118,2.17101077,0.138188872,1,0.063651859,84417.58283,5373.336118,294.1236455,13720000,3.881775,0.010635,873303.5117,13720000,873303.5117,0.777520041,65.43639031,41.50674843,54.47479626,34.5537346,1.06706E-06,0.063651859,3160.976647,13.84258013,166866841.3,13804417.58,878676.8478,0.019234995,1.28435E+11,70113891459,2587666187,80832302692,93850432817,26453757009,97305924444,1.04957E+11,1.08054E+11,11891715900,56277282086,1.28435E+11,62.659012,1.10544E+11,1.2858E+11,1.28999E+11,1.00303E+11,1.26672E+11,1.28962E+11,84406987600,1.20747E+11,1.29003E+11,1.29003E+11,1.29003E+11,1.29003E+11,1.29E+11,1.28974E+11,1.21804E+11,1.27108E+11,1.28707E+11,1.12175E+11,1.28998E+11,1.28953E+11,1.28511E+11,1.09775E+11,1.20076E+11,83089518303,1.26382E+11,99446514512,86636154939,1.27972E+11,1.21233E+11,1.29003E+11,1.79639E+11,1.07393E+11,38884,0.450046296,84207,1971433248,125485392.1,264166.0259,16814.65876,180.2066958,11.47049127,44.51044133,0.145689789,0.043327387
4/11/2021,101638,3422,609851,2010733,515,180233,1339406,81,30956,3515388,3218258,3210482,3173846,1456090,40627,2104905,220210,3116591,728702,4893,600856,3321,1329880,30096,78,2001289,176448,509,1618196823,1367,17899.36869,6067908237,2.90050317,2.41326902,9647639403,8027003564,3326195091,6394010.424,4463603.444,0.005016913,2.31484096,0.173099093,1,0.074777964,122756.0162,9179.444906,303.3194357,13670000,3.867175,0.010595,1022214.762,13670000,1022214.762,0.777298194,17.31832287,47.37632246,14.40914545,39.41792322,1.24769E-06,0.074777964,3730.87051,34.9802992,167745518.2,13792756.02,1031394.206,0.019320344,1.28448E+11,70432843066,6512705813,81145673802,94154947101,27817089188,97584189367,1.05225E+11,1.0812E+11,14088843408,56765668026,1.28448E+11,62.895264,1.10555E+11,1.28591E+11,1.29013E+11,1.00285E+11,1.26675E+11,1.28975E+11,84476131830,1.20729E+11,1.29017E+11,1.29017E+11,1.29017E+11,1.29017E+11,1.29014E+11,1.28988E+11,1.21788E+11,1.27113E+11,1.28719E+11,1.12143E+11,1.29012E+11,1.28974E+11,1.28579E+11,1.10422E+11,1.20616E+11,84085957227,1.26625E+11,1.00206E+11,86676490105,1.2798E+11,1.21228E+11,1.29017E+11,1.79653E+11,1.07345E+11,53030,0.613773148,115782,7449748251,557077003.1,413505.8468,30921.12513,290.6862636,21.73692682,44.86119508,0.14606644,0.051818068
4/12/2021,113428,3403,610734,2000038,504,180705,1334876,81,30926,3504469,3207339,3199563,3162936,1449755,40616,2093658,220884,3105674,728827,4892,589109,3151,1313930,28918,78,1978007,171589,483,1618283090,1346,20234.211,5749437480,2.71404546,2.25848151,9148536230,7612915913,3370811711,3003148.884,4568675.67,0.004171769,2.22856934,0.158010166,1,0.070902064,113619.1507,8055.832277,305.6901931,13460000,3.80768,0.010432,954341.7795,13460000,954341.7795,0.777513739,29.20651405,44.22428694,24.30407772,36.80105421,1.18356E-06,0.070902064,3470.292655,17.24887968,168776912.4,13573619.15,962397.6117,0.019335935,1.28459E+11,70580551513,11157821367,81089846585,94198574862,28656186845,97611977472,1.05246E+11,1.08144E+11,15281308626,56822421743,1.28459E+11,62.845436,1.10545E+11,1.28607E+11,1.29026E+11,1.00323E+11,1.26687E+11,1.28989E+11,84904776193,1.20723E+11,1.29031E+11,1.29031E+11,1.29031E+11,1.29031E+11,1.29027E+11,1.29001E+11,1.21783E+11,1.27127E+11,1.28734E+11,1.12154E+11,1.29026E+11,1.28986E+11,1.28578E+11,1.10205E+11,1.20452E+11,84513118571,1.26564E+11,1.0004E+11,87126545549,1.27987E+11,1.21213E+11,1.29031E+11,1.79666E+11,1.07372E+11,50983,0.590081019,108805,4417870798,313236157.4,262846.5631,18636.3638,200.9558686,14.24818582,45.06197641,0.146158422,0.050916179
4/13/2021,116794,3429,612431,2007070,516,181405,1340760,84,31069,3513029,3215899,3208124,3171502,1455870,40791,2100828,221753,3114233,731227,4923,658862,4058,1386770,35884,96,2056431,201666,584,1618369897,1371,20344.95624,7553005911,3.4427402,2.86543104,12010586762,9996545249,3488670675,7174517.785,4477834.241,0.00492642,2.27896219,0.212110646,1,0.09307335,137412.3045,12789.42353,305.1768493,13710000,3.87776,0.010624,1276035.631,13710000,1276035.631,0.776734204,23.31677798,56.54749865,19.40681424,47.06511348,1.46698E-06,0.09307335,4688.513118,56.94044117,169739310,13847412.3,1288825.054,0.019397904,1.28474E+11,70649220395,9442288423,81151112529,94249473114,28834916623,97651444538,1.05279E+11,1.0818E+11,15167555387,56902610683,1.28474E+11,62.886236,1.10491E+11,1.28618E+11,1.2904E+11,1.00233E+11,1.26693E+11,1.29002E+11,84808157827,1.2071E+11,1.29044E+11,1.29044E+11,1.29044E+11,1.29044E+11,1.29041E+11,1.29015E+11,1.21774E+11,1.27136E+11,1.28746E+11,1.12106E+11,1.2904E+11,1.29008E+11,1.28673E+11,1.11229E+11,1.21275E+11,86250569326,1.26931E+11,1.01035E+11,86670580057,1.27997E+11,1.21194E+11,1.29044E+11,1.7968E+11,1.07405E+11,60296,0.69787037,127927,5534397403,515104907.3,369570.8637,34397.1984,286.3814586,26.65448177,45.39621715,0.147344115,0.070198501
4/14/2021,207589,3460,599127,1994294,514,181313,1325963,81,31135,3500849,3203718,3195946,3159304,1441871,40890,2087914,221483,3102023,714730,4939,774296,6237,1497869,48444,112,2158491,250574,780,1618456032,1356,54767.21018,9920447771,3.59706361,2.99722295,15745409311,13119729643,4377295210,3794213.756,4181073.248,0.003765412,3.41727776,0.416917115,1.344,0.163971629,279635.8393,34116.3275,281.8341306,13560000,3.835055,0.010507,1654356.617,13560000,1654356.617,0.775687775,11.01487166,69.05576921,9.17804901,57.54013785,1.94057E-06,0.1220027,6068.455259,112.6528789,171028135,13839635.84,1688472.944,0.019076579,1.28487E+11,70975563984,17305425651,81313345878,94451515686,31723431346,97786367157,1.05327E+11,1.08225E+11,22862153277,57358472838,1.28487E+11,63.005334,1.10531E+11,1.28637E+11,1.29053E+11,1.00109E+11,1.26745E+11,1.29016E+11,84467730898,1.20763E+11,1.29058E+11,1.29058E+11,1.29058E+11,1.29058E+11,1.29054E+11,1.29028E+11,1.21831E+11,1.27186E+11,1.28761E+11,1.12129E+11,1.29055E+11,1.29034E+11,1.28816E+11,1.13333E+11,1.22527E+11,87816333336,1.27455E+11,1.02799E+11,86696527199,1.28041E+11,1.21227E+11,1.29058E+11,1.79693E+11,1.07536E+11,81830,0.947106481,176874,11716693525,1429468249,419107.5769,51132.25612,556.368876,67.87850526,45.94879956,0.148519398,0.083636898
